Wavelength,INOK-1,INOK-2,INOK-3,INOK-4,INOK-5,YD10B-1,YD10B-2,YD10B-3,YD10B-4,YD10B-5
11.2986,0.37822654,0.325050878,0.282351877,0.194805736,0.142489494,0.177618336,0.145765452,0.132965844,0.088701961,0.082547433
11.29875,0.378635204,0.325377004,0.282616324,0.194957979,0.142585147,0.178898566,0.146719794,0.133798409,0.089158695,0.082958028
11.2989,0.379044521,0.325703613,0.282881136,0.195110396,0.142680893,0.180192359,0.147683297,0.13463861,0.089618854,0.083371594
11.29905,0.37945449,0.326030705,0.283146313,0.195262988,0.142776733,0.181499906,0.148656078,0.135486538,0.090082472,0.083788159
11.2992,0.379865115,0.326358282,0.283411857,0.195415755,0.142872668,0.182821402,0.149638257,0.136342288,0.090549583,0.084207752
11.29935,0.380276395,0.326686345,0.283677768,0.195568698,0.142968697,0.184157043,0.150629953,0.137205957,0.091020223,0.084630402
11.2995,0.380688333,0.327014894,0.283944047,0.195721818,0.143064821,0.18550703,0.151631289,0.13807764,0.091494426,0.08505614
11.29965,0.38110093,0.32734393,0.284210694,0.195875113,0.143161039,0.186871569,0.152642389,0.138957437,0.091972228,0.085484994
11.2998,0.381514187,0.327673455,0.28447771,0.196028585,0.143257352,0.188250868,0.15366338,0.139845448,0.092453665,0.085916995
11.29995,0.381928106,0.32800347,0.284745096,0.196182233,0.14335376,0.189645139,0.154694389,0.140741775,0.092938775,0.086352173
11.3001,0.382342688,0.328333974,0.285012852,0.196336058,0.143450263,0.191054597,0.155735549,0.141646521,0.093427593,0.08679056
11.30025,0.382757935,0.32866497,0.28528098,0.196490061,0.143546862,0.192479463,0.15678699,0.14255979,0.093920158,0.087232186
11.3004,0.383173848,0.328996458,0.285549479,0.196644241,0.143643555,0.19391996,0.157848848,0.14348169,0.094416507,0.087677084
11.30055,0.383590427,0.32932844,0.285818351,0.196798599,0.143740345,0.195376315,0.158921259,0.144412329,0.094916679,0.088125285
11.3007,0.384007676,0.329660915,0.286087595,0.196953135,0.143837229,0.196848762,0.160004364,0.145351816,0.095420713,0.088576821
11.30085,0.384425595,0.329993886,0.286357214,0.19710785,0.14393421,0.198337536,0.161098303,0.146300262,0.095928648,0.089031726
11.301,0.384844186,0.330327353,0.286627207,0.197262743,0.144031286,0.199842878,0.16220322,0.147257783,0.096440525,0.089490033
11.30115,0.385263449,0.330661318,0.286897576,0.197417814,0.144128458,0.201365032,0.163319262,0.148224491,0.096956384,0.089951775
11.3013,0.385683387,0.33099578,0.28716832,0.197573065,0.144225726,0.202904248,0.164446577,0.149200506,0.097476266,0.090416987
11.30145,0.386104001,0.331330741,0.287439441,0.197728496,0.144323091,0.20446078,0.165585317,0.150185944,0.098000211,0.090885703
11.3016,0.386525293,0.331666203,0.287710939,0.197884106,0.144420551,0.206034887,0.166735634,0.151180928,0.098528264,0.091357958
11.30175,0.386947263,0.332002166,0.287982815,0.198039896,0.144518108,0.207626833,0.167897686,0.152185579,0.099060465,0.091833788
11.3019,0.387369914,0.332338631,0.28825507,0.198195867,0.144615762,0.209236886,0.169071631,0.153200023,0.099596859,0.092313227
11.30205,0.387793246,0.332675598,0.288527705,0.198352018,0.144713513,0.21086532,0.170257631,0.154224386,0.100137488,0.092796313
11.3022,0.388217261,0.33301307,0.288800719,0.198508349,0.14481136,0.212512414,0.17145585,0.155258797,0.100682398,0.093283082
11.30235,0.388641961,0.333351047,0.289074114,0.198664862,0.144909304,0.214178452,0.172666455,0.156303386,0.101231633,0.093773571
11.3025,0.389067348,0.333689531,0.289347891,0.198821557,0.145007345,0.215863723,0.173889616,0.157358287,0.101785238,0.094267818
11.30265,0.389493421,0.334028521,0.28962205,0.198978432,0.145105484,0.217568523,0.175125507,0.158423634,0.10234326,0.094765861
11.3028,0.389920184,0.334368019,0.289896591,0.19913549,0.145203719,0.219293152,0.176374302,0.159499565,0.102905745,0.095267739
11.30295,0.390347638,0.334708027,0.290171517,0.19929273,0.145302053,0.221037917,0.177636182,0.160586219,0.10347274,0.09577349
11.3031,0.390775783,0.335048544,0.290446827,0.199450153,0.145400483,0.222803131,0.178911327,0.161683739,0.104044294,0.096283154
11.30325,0.391204622,0.335389573,0.290722521,0.199607758,0.145499012,0.224589111,0.180199924,0.162792268,0.104620455,0.096796771
11.3034,0.391634156,0.335731114,0.290998602,0.199765546,0.145597638,0.226396183,0.18150216,0.163911953,0.105201272,0.097314383
11.30355,0.392064387,0.336073168,0.291275069,0.199923518,0.145696363,0.228224677,0.182818228,0.165042943,0.105786794,0.097836029
11.3037,0.392495315,0.336415736,0.291551923,0.200081673,0.145795185,0.230074932,0.184148322,0.166185389,0.106377073,0.098361752
11.30385,0.392926943,0.33675882,0.291829165,0.200240012,0.145894106,0.231947292,0.185492641,0.167339446,0.10697216,0.098891594
11.304,0.393359272,0.33710242,0.292106796,0.200398536,0.145993125,0.233842107,0.186851387,0.16850527,0.107572106,0.099425597
11.30415,0.393792304,0.337446537,0.292384816,0.200557243,0.146092242,0.235759735,0.188224765,0.169683021,0.108176964,0.099963805
11.3043,0.394226039,0.337791172,0.292663226,0.200716136,0.146191458,0.237700543,0.189612985,0.17087286,0.108786787,0.100506261
11.30445,0.39466048,0.338136327,0.292942027,0.200875213,0.146290773,0.239664901,0.191016261,0.172074952,0.109401629,0.101053011
11.3046,0.395095628,0.338482002,0.29322122,0.201034476,0.146390187,0.241653191,0.192434808,0.173289465,0.110021546,0.101604098
11.30475,0.395531485,0.338828199,0.293500805,0.201193925,0.1464897,0.2436658,0.193868847,0.174516569,0.110646591,0.102159569
11.3049,0.395968052,0.339174918,0.293780782,0.201353559,0.146589312,0.245703122,0.195318604,0.175756437,0.111276822,0.102719469
11.30505,0.396405331,0.33952216,0.294061154,0.20151338,0.146689023,0.247765563,0.196784307,0.177009246,0.111912296,0.103283846
11.3052,0.396843322,0.339869927,0.29434192,0.201673387,0.146788833,0.249853534,0.198266189,0.178275175,0.11255307,0.103852747
11.30535,0.397282029,0.34021822,0.294623081,0.20183358,0.146888743,0.251967454,0.199764488,0.179554406,0.113199203,0.104426219
11.3055,0.397721452,0.34056704,0.294904638,0.201993961,0.146988753,0.254107752,0.201279444,0.180847125,0.113850754,0.105004312
11.30565,0.398161592,0.340916387,0.295186592,0.202154529,0.147088863,0.256274868,0.202811304,0.182153521,0.114507784,0.105587075
11.3058,0.398602452,0.341266263,0.295468943,0.202315285,0.147189072,0.258469246,0.204360319,0.183473786,0.115170353,0.106174558
11.30595,0.399044033,0.341616669,0.295751692,0.202476229,0.147289382,0.260691344,0.205926744,0.184808115,0.115838524,0.106766811
11.3061,0.399486337,0.341967605,0.29603484,0.20263736,0.147389791,0.262941627,0.207510838,0.186156708,0.116512359,0.107363885
11.30625,0.399929364,0.342319074,0.296318388,0.202798681,0.147490301,0.26522057,0.209112867,0.187519767,0.117191921,0.107965833
11.3064,0.400373118,0.342671076,0.296602337,0.20296019,0.147590912,0.267528659,0.210733101,0.188897498,0.117877276,0.108572708
11.30655,0.400817598,0.343023612,0.296886686,0.203121888,0.147691623,0.26986639,0.212371814,0.19029011,0.118568488,0.109184562
11.3067,0.401262807,0.343376683,0.297171437,0.203283776,0.147792435,0.272234269,0.214029286,0.191697818,0.119265624,0.10980145
11.30685,0.401708747,0.34373029,0.297456591,0.203445853,0.147893347,0.274632814,0.215705802,0.193120839,0.119968752,0.110423426
11.307,0.402155419,0.344084435,0.297742148,0.20360812,0.147994361,0.277062552,0.217401655,0.194559393,0.120677939,0.111050547
11.30715,0.402602824,0.344439118,0.29802811,0.203770578,0.148095476,0.279524023,0.219117139,0.196013707,0.121393255,0.111682869
11.3073,0.403050965,0.344794341,0.298314476,0.203933226,0.148196692,0.282017779,0.220852557,0.197484008,0.122114769,0.112320448
11.30745,0.403499842,0.345150104,0.298601248,0.204096064,0.148298009,0.284544382,0.222608216,0.198970532,0.122842554,0.112963343
11.3076,0.403949458,0.345506409,0.298888427,0.204259094,0.148399428,0.287104409,0.224384431,0.200473515,0.12357668,0.113611612
11.30775,0.404399813,0.345863257,0.299176013,0.204422316,0.148500949,0.289698448,0.226181522,0.201993201,0.124317223,0.114265315
11.3079,0.404850911,0.346220649,0.299464006,0.204585729,0.148602571,0.292327099,0.227999813,0.203529834,0.125064255,0.114924512
11.30805,0.405302751,0.346578586,0.299752409,0.204749334,0.148704295,0.294990978,0.229839639,0.205083667,0.125817852,0.115589265
11.3082,0.405755337,0.346937069,0.300041221,0.204913132,0.148806122,0.297690712,0.231701338,0.206654955,0.126578091,0.116259635
11.30835,0.406208669,0.347296099,0.300330443,0.205077122,0.14890805,0.300426943,0.233585255,0.208243958,0.127345049,0.116935686
11.3085,0.406662749,0.347655677,0.300620076,0.205241305,0.149010081,0.303200329,0.235491743,0.209850943,0.128118806,0.11761748
11.30865,0.407117578,0.348015805,0.300910121,0.205405681,0.149112214,0.30601154,0.237421162,0.211476179,0.12889944,0.118305083
11.3088,0.40757316,0.348376483,0.301200579,0.205570251,0.14921445,0.308861264,0.239373877,0.213119942,0.129687033,0.118998561
11.30895,0.408029494,0.348737713,0.30149145,0.205735015,0.149316789,0.311750201,0.241350264,0.214782513,0.130481667,0.119697979
11.3091,0.408486583,0.349099496,0.301782735,0.205899973,0.149419231,0.31467907,0.243350704,0.216464177,0.131283425,0.120403405
11.30925,0.408944428,0.349461833,0.302074435,0.206065125,0.149521775,0.317648606,0.245375585,0.218165225,0.132092393,0.121114908
11.3094,0.409403032,0.349824724,0.302366551,0.206230472,0.149624423,0.32065956,0.247425305,0.219885956,0.132908656,0.121832557
11.30955,0.409862395,0.350188172,0.302659084,0.206396014,0.149727174,0.323712701,0.249500269,0.221626671,0.133732301,0.122556423
11.3097,0.410322519,0.350552177,0.302952034,0.206561752,0.149830029,0.326808815,0.25160089,0.223387678,0.134563417,0.123286576
11.30985,0.410783407,0.350916741,0.303245401,0.206727685,0.149932987,0.329948709,0.25372759,0.225169293,0.135402094,0.124023089
11.31,0.411245059,0.351281864,0.303539188,0.206893814,0.150036049,0.333133205,0.2558808,0.226971836,0.136248423,0.124766035
11.31015,0.411707478,0.351647548,0.303833394,0.20706014,0.150139214,0.336363147,0.258060959,0.228795633,0.137102497,0.12551549
11.3103,0.412170664,0.352013793,0.304128021,0.207226662,0.150242484,0.339639399,0.260268516,0.230641017,0.137964408,0.126271528
11.31045,0.412634621,0.352380602,0.304423069,0.20739338,0.150345857,0.342962843,0.262503928,0.232508329,0.138834254,0.127034226
11.3106,0.413099349,0.352747975,0.304718539,0.207560297,0.150449335,0.346334386,0.264767662,0.234397914,0.139712131,0.127803662
11.31075,0.41356485,0.353115912,0.305014432,0.20772741,0.150552918,0.349754954,0.267060197,0.236310126,0.140598136,0.128579915
11.3109,0.414031126,0.353484417,0.305310749,0.207894722,0.150656605,0.353225495,0.26938202,0.238245325,0.14149237,0.129363065
11.31105,0.414498178,0.353853489,0.30560749,0.208062231,0.150760396,0.356746983,0.271733627,0.240203878,0.142394935,0.130153192
11.3112,0.414966009,0.35422313,0.305904657,0.208229939,0.150864293,0.360320412,0.274115528,0.24218616,0.143305933,0.130950381
11.31135,0.41543462,0.35459334,0.306202249,0.208397846,0.150968294,0.363946802,0.276528241,0.244192553,0.144225468,0.131754713
11.3115,0.415904013,0.354964122,0.306500269,0.208565952,0.151072401,0.3676272,0.278972296,0.246223446,0.145153647,0.132566275
11.31165,0.416374189,0.355335476,0.306798716,0.208734257,0.151176612,0.371362675,0.281448235,0.248279239,0.146090577,0.133385151
11.3118,0.41684515,0.355707403,0.307097591,0.208902762,0.151280929,0.375154325,0.283956612,0.250360336,0.147036369,0.13421143
11.31195,0.417316898,0.356079905,0.307396896,0.209071466,0.151385352,0.379003275,0.286497992,0.252467151,0.147991132,0.135045201
11.3121,0.417789435,0.356452983,0.307696632,0.209240372,0.15148988,0.382910678,0.289072951,0.254600108,0.148954981,0.135886552
11.31225,0.418262763,0.356826637,0.307996798,0.209409477,0.151594514,0.386877717,0.291682081,0.256759638,0.149928029,0.136735577
11.3124,0.418736882,0.35720087,0.308297396,0.209578784,0.151699254,0.390905603,0.294325985,0.25894618,0.150910393,0.137592367
11.31255,0.419211796,0.357575682,0.308598426,0.209748292,0.151804101,0.394995579,0.29700528,0.261160184,0.151902192,0.138457016
11.3127,0.419687505,0.357951075,0.30889989,0.209918002,0.151909053,0.39914892,0.299720595,0.26340211,0.152903545,0.139329621
11.31285,0.420164012,0.358327049,0.309201788,0.210087913,0.152014112,0.403366934,0.302472575,0.265672424,0.153914575,0.140210278
11.313,0.420641318,0.358703606,0.309504122,0.210258027,0.152119277,0.407650962,0.305261879,0.267971605,0.154935406,0.141099086
11.31315,0.421119425,0.359080747,0.309806891,0.210428343,0.152224549,0.412002379,0.30808918,0.270300141,0.155966164,0.141996145
11.3133,0.421598335,0.359458474,0.310110097,0.210598862,0.152329928,0.416422598,0.310955167,0.272658531,0.157006976,0.142901556
11.31345,0.42207805,0.359836787,0.310413741,0.210769585,0.152435413,0.420913068,0.313860545,0.275047284,0.158057974,0.143815423
11.3136,0.422558571,0.360215688,0.310717823,0.210940511,0.152541006,0.425475276,0.316806033,0.277466919,0.159119289,0.144737851
11.31375,0.4230399,0.360595177,0.311022344,0.21111164,0.152646706,0.430110749,0.319792369,0.279917968,0.160191056,0.145668944
11.3139,0.42352204,0.360975257,0.311327306,0.211282974,0.152752513,0.434821053,0.322820307,0.282400974,0.161273411,0.146608813
11.31405,0.424004991,0.361355928,0.311632709,0.211454512,0.152858428,0.4396078,0.325890618,0.284916489,0.162366493,0.147557566
11.3142,0.424488755,0.361737192,0.311938553,0.211626255,0.152964451,0.44447264,0.329004091,0.287465082,0.163470443,0.148515314
11.31435,0.424973336,0.362119049,0.31224484,0.211798203,0.153070581,0.449417272,0.332161534,0.290047329,0.164585405,0.149482172
11.3145,0.425458733,0.362501502,0.31255157,0.211970357,0.153176819,0.454443438,0.335363772,0.292663823,0.165711524,0.150458253
11.31465,0.42594495,0.362884551,0.312858745,0.212142716,0.153283166,0.459552932,0.338611653,0.295315168,0.166848948,0.151443675
11.3148,0.426431987,0.363268197,0.313166365,0.212315282,0.15338962,0.464747592,0.341906042,0.29800198,0.167997829,0.152438555
11.31495,0.426919847,0.363652442,0.313474431,0.212488054,0.153496184,0.470029311,0.345247825,0.300724893,0.169158319,0.153443015
11.3151,0.427408532,0.364037287,0.313782945,0.212661032,0.153602855,0.475400033,0.34863791,0.30348455,0.170330574,0.154457177
11.31525,0.427898044,0.364422733,0.314091905,0.212834218,0.153709635,0.480861756,0.352077227,0.306281611,0.171514752,0.155481166
11.3154,0.428388383,0.364808781,0.314401315,0.213007611,0.153816525,0.486416535,0.355566727,0.309116752,0.172711014,0.156515106
11.31555,0.428879553,0.365195433,0.314711174,0.213181212,0.153923523,0.492066482,0.359107384,0.311990661,0.173919524,0.157559128
11.3157,0.429371555,0.365582691,0.315021483,0.21335502,0.15403063,0.497813771,0.362700199,0.314904045,0.175140449,0.15861336
11.31585,0.429864391,0.365970554,0.315332244,0.213529038,0.154137846,0.503660637,0.366346193,0.317857624,0.176373957,0.159677937
11.316,0.430358063,0.366359025,0.315643457,0.213703264,0.154245172,0.509609379,0.370046414,0.320852138,0.17762022,0.160752991
11.31615,0.430852572,0.366748104,0.315955123,0.213877699,0.154352608,0.515662363,0.373801936,0.32388834,0.178879415,0.161838661
11.3163,0.431347921,0.367137794,0.316267242,0.214052343,0.154460153,0.521822023,0.37761386,0.326967003,0.180151719,0.162935086
11.31645,0.431844111,0.367528095,0.316579817,0.214227197,0.154567808,0.528090865,0.381483313,0.330088918,0.181437313,0.164042406
11.3166,0.432341145,0.367919008,0.316892847,0.214402261,0.154675573,0.534471469,0.385411453,0.333254893,0.182736381,0.165160765
11.31675,0.432839024,0.368310535,0.317206333,0.214577536,0.154783448,0.54096649,0.389399463,0.336465755,0.184049112,0.166290309
11.3169,0.43333775,0.368702677,0.317520277,0.214753021,0.154891434,0.547578664,0.393448559,0.339722352,0.185375695,0.167431188
11.31705,0.433837325,0.369095436,0.317834679,0.214928717,0.15499953,0.554310808,0.397559987,0.343025551,0.186716325,0.168583551
11.3172,0.434337751,0.369488812,0.318149541,0.215104625,0.155107737,0.561165822,0.401735025,0.34637624,0.188071199,0.169747552
11.31735,0.43483903,0.369882807,0.318464862,0.215280745,0.155216054,0.568146698,0.405974984,0.349775327,0.189440519,0.170923348
11.3175,0.435341164,0.370277422,0.318780644,0.215457076,0.155324482,0.575256514,0.410281208,0.353223743,0.190824488,0.172111096
11.31765,0.435844155,0.370672659,0.319096888,0.21563362,0.155433022,0.582498447,0.414655077,0.356722441,0.192223315,0.173310959
11.3178,0.436348004,0.371068519,0.319413595,0.215810377,0.155541672,0.58987577,0.419098005,0.360272396,0.193637212,0.1745231
11.31795,0.436852714,0.371465003,0.319730766,0.215987346,0.155650434,0.597391856,0.423611445,0.36387461,0.195066395,0.175747685
11.3181,0.437358287,0.371862112,0.320048401,0.216164529,0.155759308,0.605050187,0.428196888,0.367530105,0.196511082,0.176984885
11.31825,0.437864724,0.372259848,0.320366501,0.216341926,0.155868293,0.612854352,0.432855863,0.371239931,0.197971498,0.178234871
11.3184,0.438372027,0.372658212,0.320685068,0.216519537,0.15597739,0.620808054,0.437589943,0.375005164,0.199447869,0.179497821
11.31855,0.4388802,0.373057205,0.321004102,0.216697363,0.156086599,0.628915112,0.442400738,0.378826904,0.200940427,0.18077391
11.3187,0.439389242,0.373456829,0.321323604,0.216875403,0.15619592,0.637179471,0.447289906,0.382706282,0.202449408,0.182063323
11.31885,0.439899157,0.373857085,0.321643576,0.217053659,0.156305353,0.645605199,0.452259147,0.386644454,0.203975052,0.183366242
11.319,0.440409947,0.374257975,0.321964017,0.217232129,0.156414899,0.6541965,0.457310208,0.390642608,0.205517603,0.184682856
11.31915,0.440921613,0.374659499,0.322284929,0.217410816,0.156524557,0.662957711,0.462444885,0.394701959,0.20707731,0.186013356
11.3193,0.441434157,0.375061659,0.322606313,0.217589719,0.156634328,0.671893315,0.467665022,0.398823755,0.208654427,0.187357936
11.31945,0.441947582,0.375464456,0.32292817,0.217768839,0.156744212,0.68100794,0.472972513,0.403009276,0.210249211,0.188716794
11.3196,0.442461889,0.375867892,0.3232505,0.217948175,0.156854209,0.690306371,0.478369306,0.407259832,0.211861927,0.190090132
11.31975,0.442977081,0.376271968,0.323573305,0.218127728,0.156964319,0.69979355,0.483857404,0.411576772,0.213492841,0.191478154
11.3199,0.443493159,0.376676686,0.323896585,0.218307499,0.157074543,0.709474589,0.489438865,0.415961473,0.215142226,0.19288107
11.32005,0.444010125,0.377082046,0.324220342,0.218487488,0.15718488,0.71935477,0.495115805,0.420415355,0.21681036,0.19429909
11.3202,0.444527982,0.37748805,0.324544576,0.218667696,0.157295331,0.729439557,0.500890401,0.42493987,0.218497527,0.195732431
11.32035,0.445046732,0.377894699,0.324869288,0.218848121,0.157405895,0.739734603,0.506764891,0.42953651,0.220204015,0.197181313
11.3205,0.445566376,0.378301996,0.32519448,0.219028766,0.157516574,0.750245755,0.512741579,0.434206808,0.221930117,0.19864596
11.32065,0.446086916,0.37870994,0.325520152,0.21920963,0.157627366,0.760979064,0.518822834,0.438952334,0.223676135,0.200126599
11.3208,0.446608356,0.379118534,0.325846305,0.219390714,0.157738273,0.771940793,0.525011094,0.443774704,0.225442372,0.201623463
11.32095,0.447130696,0.379527779,0.32617294,0.219572018,0.157849294,0.783137427,0.531308868,0.448675574,0.227229139,0.203136787
11.3211,0.447653939,0.379937676,0.326500058,0.219753542,0.15796043,0.794575682,0.53771874,0.453656648,0.229036755,0.204666812
11.32125,0.448178087,0.380348227,0.32682766,0.219935287,0.158071681,0.806262515,0.54424337,0.458719674,0.230865543,0.206213783
11.3214,0.448703141,0.380759433,0.327155747,0.220117253,0.158183047,0.81820513,0.550885495,0.463866447,0.232715831,0.207777948
11.32155,0.449229105,0.381171295,0.327484319,0.220299441,0.158294527,0.830410999,0.557647936,0.469098815,0.234587956,0.209359563
11.3217,0.44975598,0.381583815,0.327813379,0.22048185,0.158406123,0.842887862,0.564533599,0.474418673,0.23648226,0.210958885
11.32185,0.450283768,0.381996994,0.328142926,0.220664481,0.158517834,0.855643747,0.571545476,0.47982797,0.238399093,0.212576178
11.322,0.450812471,0.382410834,0.328472962,0.220847335,0.158629661,0.86868698,0.578686651,0.485328711,0.240338811,0.21421171
11.32215,0.451342092,0.382825336,0.328803488,0.221030412,0.158741604,0.882026196,0.585960304,0.490922954,0.242301776,0.215865754
11.3223,0.451872632,0.383240501,0.329134504,0.221213712,0.158853662,0.895670359,0.593369709,0.496612818,0.244288359,0.217538589
11.32245,0.452404094,0.383656331,0.329466012,0.221397236,0.158965836,0.90962877,0.600918246,0.502400481,0.246298938,0.219230498
11.3226,0.45293648,0.384072827,0.329798012,0.221580983,0.159078127,0.923911086,0.608609397,0.508288182,0.248333899,0.220941771
11.32275,0.453469791,0.384489991,0.330130506,0.221764955,0.159190534,0.938527337,0.616446754,0.514278227,0.250393633,0.222672701
11.3229,0.454004031,0.384907824,0.330463495,0.221949152,0.159303057,0.953487942,0.624434024,0.520372985,0.252478543,0.224423588
11.32305,0.454539201,0.385326327,0.330796979,0.222133574,0.159415697,0.968803727,0.632575031,0.526574897,0.254589036,0.22619474
11.3232,0.455075303,0.385745503,0.331130959,0.222318221,0.159528454,0.984485944,0.640873718,0.532886474,0.256725532,0.227986466
11.32335,0.455612339,0.386165351,0.331465437,0.222503094,0.159641327,1.000546292,0.64933416,0.539310299,0.258888454,0.229799085
11.3235,0.456150312,0.386585874,0.331800413,0.222688193,0.159754318,1.016996939,0.657960559,0.545849034,0.261078239,0.231632921
11.32365,0.456689224,0.387007074,0.332135889,0.222873518,0.159867426,1.033850543,0.666757258,0.552505417,0.263295329,0.233488303
11.3238,0.457229077,0.387428951,0.332471865,0.223059071,0.159980652,1.051120276,0.67572874,0.559282272,0.265540177,0.235365568
11.32395,0.457769873,0.387851507,0.332808343,0.22324485,0.160093995,1.068819849,0.684879635,0.566182504,0.267813246,0.237265059
11.3241,0.458311615,0.388274744,0.333145323,0.223430858,0.160207456,1.086963542,0.694214729,0.573209107,0.270115007,0.239187125
11.32425,0.458854304,0.388698663,0.333482806,0.223617093,0.160321035,1.105566226,0.703738967,0.580365167,0.272445942,0.241132124
11.3244,0.459397943,0.389123265,0.333820794,0.223803556,0.160434732,1.124643399,0.71345746,0.587653863,0.274806542,0.243100418
11.32455,0.459942533,0.389548553,0.334159287,0.223990249,0.160548548,1.144211211,0.723375493,0.595078472,0.277197309,0.24509238
11.3247,0.460488078,0.389974526,0.334498286,0.22417717,0.160662481,1.164286506,0.733498528,0.602642374,0.279618756,0.247108386
11.32485,0.461034579,0.390401187,0.334837793,0.224364321,0.160776534,1.184886847,0.74383222,0.610349051,0.282071408,0.249148823
11.325,0.461582039,0.390828538,0.335177808,0.224551702,0.160890705,1.206030562,0.754382413,0.618202098,0.284555797,0.251214084
11.32515,0.462130459,0.39125658,0.335518333,0.224739313,0.161004995,1.227736781,0.76515516,0.62620522,0.287072472,0.253304571
11.3253,0.462679843,0.391685314,0.335859368,0.224927154,0.161119404,1.250025476,0.776156722,0.634362243,0.289621989,0.255420694
11.32545,0.463230192,0.392114741,0.336200914,0.225115227,0.161233932,1.272917509,0.787393582,0.642677111,0.292204919,0.25756287
11.3256,0.463781508,0.392544864,0.336542973,0.225303531,0.16134858,1.296434677,0.798872453,0.651153898,0.294821844,0.259731525
11.32575,0.464333794,0.392975684,0.336885546,0.225492066,0.161463347,1.320599765,0.810600289,0.659796807,0.297473359,0.261927096
11.3259,0.464887053,0.393407201,0.337228633,0.225680834,0.161578234,1.345436597,0.822584294,0.668610182,0.300160073,0.264150026
11.32605,0.465441285,0.393839419,0.337572235,0.225869834,0.161693241,1.370970096,0.834831931,0.677598504,0.302882608,0.266400767
11.3262,0.465996495,0.394272338,0.337916354,0.226059067,0.161808368,1.397226342,0.847350938,0.686766404,0.305641597,0.268679784
11.32635,0.466552683,0.394705959,0.33826099,0.226248534,0.161923615,1.42423264,0.860149338,0.696118669,0.308437692,0.270987548
11.3265,0.467109852,0.395140285,0.338606145,0.226438234,0.162038983,1.452017586,0.873235448,0.705660241,0.311271555,0.273324542
11.32665,0.467668005,0.395575317,0.33895182,0.226628168,0.162154471,1.480611143,0.886617898,0.715396232,0.314143865,0.275691257
11.3268,0.468227144,0.396011056,0.339298016,0.226818336,0.16227008,1.510044716,0.900305643,0.725331925,0.317055317,0.278088197
11.32695,0.46878727,0.396447504,0.339644733,0.227008739,0.16238581,1.540351241,0.914307973,0.735472783,0.32000662,0.280515874
11.3271,0.469348388,0.396884662,0.339991973,0.227199377,0.162501661,1.571565268,0.928634537,0.745824457,0.3229985,0.282974814
11.32725,0.469910497,0.397322532,0.340339736,0.227390251,0.162617633,1.603723064,0.943295352,0.756392793,0.326031699,0.28546555
11.3274,0.470473602,0.397761116,0.340688025,0.227581361,0.162733727,1.636862708,0.958300824,0.767183838,0.329106976,0.287988631
11.32755,0.471037705,0.398200414,0.341036839,0.227772707,0.162849942,1.671024205,0.973661765,0.778203853,0.332225108,0.290544614
11.3277,0.471602807,0.398640429,0.341386181,0.227964289,0.162966279,1.7062496,0.98938941,0.789459319,0.335386891,0.29313407
11.32785,0.472168911,0.399081162,0.34173605,0.228156109,0.163082738,1.742583106,1.005495441,0.800956947,0.338593136,0.295757584
11.328,0.472736019,0.399522615,0.342086449,0.228348166,0.163199319,1.780071235,1.021992007,0.812703686,0.341844676,0.298415749
11.32815,0.473304135,0.399964789,0.342437377,0.228540461,0.163316022,1.818762945,1.038891743,0.824706736,0.345142363,0.301109175
11.3283,0.47387326,0.400407686,0.342788837,0.228732995,0.163432847,1.858709794,1.056207799,0.836973559,0.348487069,0.303838485
11.32845,0.474443396,0.400851307,0.343140829,0.228925767,0.163549796,1.899966102,1.073953861,0.849511887,0.351879685,0.306604313
11.3286,0.475014546,0.401295653,0.343493355,0.229118778,0.163666867,1.942589135,1.092144179,0.862329738,0.355321124,0.309407311
11.32875,0.475586712,0.401740728,0.343846414,0.229312028,0.16378406,1.986639292,1.110793594,0.875435424,0.358812323,0.312248143
11.3289,0.476159898,0.402186531,0.34420001,0.229505519,0.163901377,2.032180314,1.129917571,0.88883757,0.362354239,0.315127487
11.32905,0.476734104,0.402633065,0.344554142,0.229699249,0.164018818,2.079279505,1.149532225,0.902545123,0.365947852,0.31804604
11.3292,0.477309334,0.403080332,0.344908811,0.22989322,0.164136381,2.12800797,1.169654356,0.916567368,0.369594167,0.32100451
11.32935,0.47788559,0.403528332,0.345264019,0.230087432,0.164254069,2.178440874,1.190301489,0.930913944,0.373294213,0.324003624
11.3295,0.478462874,0.403977067,0.345619767,0.230281886,0.16437188,2.230657724,1.211491902,0.945594862,0.377049044,0.327044127
11.32965,0.479041189,0.40442654,0.345976056,0.230476581,0.164489815,2.284742662,1.233244674,0.960620516,0.380859739,0.330126776
11.3298,0.479620538,0.404876751,0.346332887,0.230671519,0.164607874,2.340784796,1.255579723,0.976001709,0.384727406,0.33325235
11.32995,0.480200922,0.405327702,0.346690261,0.230866699,0.164726057,2.398878551,1.27851785,0.991749667,0.388653177,0.336421644
11.3301,0.480782345,0.405779395,0.347048179,0.231062122,0.164844365,2.459124047,1.302080786,1.007876058,0.392638216,0.339635472
11.33025,0.481364808,0.406231832,0.347406642,0.231257789,0.164962798,2.521627512,1.326291247,1.024393018,0.396683713,0.342894667
11.3304,0.481948314,0.406685014,0.347765652,0.231453699,0.165081356,2.586501731,1.351172979,1.041313169,0.40079089,0.346200081
11.33055,0.482532866,0.407138942,0.348125209,0.231649854,0.165200038,2.653866531,1.376750822,1.058649645,0.404961,0.349552585
